"Пост коды","Күні","Мағынасы"
"13221","2016-06-16","0.7"
"13221","2016-06-17","0.66"
"13221","2016-06-18","0.61"
"13221","2016-06-19","0.56"
"13221","2016-06-20","0.47"
"13221","2016-06-21","0.47"
"13221","2016-06-22","0.46"
"13221","2016-06-23","0.44"
"13221","2016-06-24","0.43"
"13221","2016-06-25","0.42"
"13221","2016-06-26","0.4"
"13221","2016-06-27","0.4"
"13221","2016-06-28","0.39"
"13221","2016-06-29","0.37"
"13221","2016-06-30","0.36"
"13221","2016-07-01","0.36"
"13221","2016-07-02","0.37"
"13221","2016-07-03","0.38"
"13221","2016-07-04","0.39"
"13221","2016-07-05","0.4"
"13221","2016-07-06","0.41"
"13221","2016-07-07","0.41"
"13221","2016-07-08","0.41"
"13221","2016-07-09","0.42"
"13221","2016-07-10","0.43"
"13221","2016-07-11","0.43"
"13221","2016-07-12","0.4"
"13221","2016-07-13","0.37"
"13221","2016-07-14","0.37"
"13221","2016-07-15","0.35"
"13221","2016-07-16","0.35"
"13221","2016-07-17","0.32"
"13221","2016-07-18","0.32"
"13221","2016-07-19","0.29"
"13221","2016-07-20","0.29"
"13221","2016-07-21","0.28"
"13221","2016-07-22","0.28"
"13221","2016-07-23","0.26"
"13221","2016-07-24","0.26"
"13221","2016-07-25","0.25"
"13221","2016-07-26","0.25"
"13221","2016-07-27","0.24"
"13221","2016-07-28","0.24"
"13221","2016-07-29","0.23"
"13221","2016-07-30","0.21"
"13221","2016-07-31","0.2"
"13221","2016-08-01","нб"
"13221","2016-08-02","нб"
"13221","2016-08-03","нб"
"13221","2016-08-04","нб"
"13221","2016-08-05","нб"
"13221","2016-08-06","нб"
"13221","2016-08-07","нб"
"13221","2016-08-08","нб"
"13221","2016-08-09","нб"
"13221","2016-08-10","нб"
"13221","2016-08-11","нб"
"13221","2016-08-12","нб"
"13221","2016-08-13","нб"
"13221","2016-08-14","нб"
"13221","2016-08-15","нб"
"13221","2016-08-16","нб"
"13221","2016-08-17","нб"
"13221","2016-08-18","нб"
"13221","2016-08-19","нб"
"13221","2016-08-20","нб"
"13221","2016-08-21","нб"
"13221","2016-08-22","нб"
"13221","2016-08-23","нб"
"13221","2016-08-24","нб"
"13221","2016-08-25","нб"
"13221","2016-08-26","нб"
"13221","2016-08-27","нб"
"13221","2016-08-28","нб"
"13221","2016-08-29","нб"
"13221","2016-08-30","нб"
"13221","2016-08-31","нб"
"13221","2016-09-01","нб"
"13221","2016-09-02","нб"
"13221","2016-09-03","нб"
"13221","2016-09-04","нб"
"13221","2016-09-05","нб"
"13221","2016-09-06","нб"
"13221","2016-09-07","нб"
"13221","2016-09-08","нб"
"13221","2016-09-09","нб"
"13221","2016-09-10","нб"
"13221","2016-09-11","нб"
"13221","2016-09-12","нб"
"13221","2016-09-13","нб"
"13221","2016-09-14","нб"
"13221","2016-09-15","нб"
"13221","2016-09-16","нб"
"13221","2016-09-17","нб"
"13221","2016-09-18","нб"
"13221","2016-09-19","нб"
"13221","2016-09-20","нб"
"13221","2016-09-21","нб"
"13221","2016-09-22","нб"
"13221","2016-09-23","нб"
"13221","2016-09-24","нб"
"13221","2016-09-25","нб"
"13221","2016-09-26","нб"
"13221","2016-09-27","нб"
"13221","2016-09-28","нб"
"13221","2016-09-29","нб"
"13221","2016-09-30","нб"
"13221","2016-10-01","нб"
"13221","2016-10-02","нб"
"13221","2016-10-03","нб"
"13221","2016-10-04","нб"
"13221","2016-10-05","нб"
"13221","2016-10-06","нб"
"13221","2016-10-07","нб"
"13221","2016-10-08","нб"
"13221","2016-10-09","нб"
"13221","2016-10-10","нб"
"13221","2016-10-11","нб"
"13221","2016-10-12","нб"
"13221","2016-10-13","нб"
"13221","2016-10-14","нб"
"13221","2016-10-15","нб"
"13221","2016-10-16","нб"
"13221","2016-10-17","нб"
"13221","2016-10-18","нб"
"13221","2016-10-19","нб"
"13221","2016-10-20","нб"
"13221","2016-10-21","нб"
"13221","2016-10-22","нб"
"13221","2016-10-23","нб"
"13221","2016-10-24","нб"
"13221","2016-10-25","нб"
"13221","2016-10-26","нб"
"13221","2016-10-27","нб"
"13221","2016-10-28","нб"
"13221","2016-10-29","нб"
"13221","2016-10-30","нб"
"13221","2016-10-31","нб"
"13221","2016-11-01","нб"
"13221","2016-11-02","нб"
"13221","2016-11-03","нб"
"13221","2016-11-04","нб"
"13221","2016-11-05","нб"
"13221","2016-11-06","нб"
"13221","2016-11-07","нб"
"13221","2016-11-08","нб"
"13221","2016-11-09","нб"
"13221","2016-11-10","нб"
"13221","2016-11-11","нб"
"13221","2016-11-12","нб"
"13221","2016-11-13","нб"
"13221","2016-11-14","нб"
"13221","2016-11-15","нб"
"13221","2016-11-16","нб"
"13221","2016-11-17","нб"
"13221","2016-11-18","нб"
"13221","2016-11-19","нб"
"13221","2016-11-20","нб"
"13221","2016-11-21","нб"
"13221","2016-11-22","нб"
"13221","2016-11-23","нб"
"13221","2016-11-24","нб"
"13221","2016-11-25","нб"
"13221","2016-11-26","нб"
"13221","2016-11-27","нб"
"13221","2016-11-28","нб"
"13221","2016-11-29","нб"
"13221","2016-11-30","нб"
"13221","2016-12-01","нб"
"13221","2016-12-02","нб"
"13221","2016-12-03","нб"
"13221","2016-12-04","нб"
"13221","2016-12-05","нб"
"13221","2016-12-06","нб"
"13221","2016-12-07","нб"
"13221","2016-12-08","нб"
"13221","2016-12-09","нб"
"13221","2016-12-10","нб"
"13221","2016-12-11","нб"
"13221","2016-12-12","нб"
"13221","2016-12-13","нб"
"13221","2016-12-14","нб"
"13221","2016-12-15","нб"
"13221","2016-12-16","нб"
"13221","2016-12-17","нб"
"13221","2016-12-18","нб"
"13221","2016-12-19","нб"
"13221","2016-12-20","нб"
"13221","2016-12-21","нб"
"13221","2016-12-22","нб"
"13221","2016-12-23","нб"
"13221","2016-12-24","нб"
"13221","2016-12-25","нб"
"13221","2016-12-26","нб"
"13221","2016-12-27","нб"
"13221","2016-12-28","нб"
"13221","2016-12-29","нб"
"13221","2016-12-30","нб"
"13221","2016-12-31","нб"
"13221","2017-01-01","нб"
"13221","2017-01-02","нб"
"13221","2017-01-03","нб"
"13221","2017-01-04","нб"
"13221","2017-01-05","нб"
"13221","2017-01-06","нб"
"13221","2017-01-07","нб"
"13221","2017-01-08","нб"
"13221","2017-01-09","нб"
"13221","2017-01-10","нб"
"13221","2017-01-11","нб"
"13221","2017-01-12","нб"
"13221","2017-01-13","нб"
"13221","2017-01-14","нб"
"13221","2017-01-15","нб"
"13221","2017-01-16","нб"
"13221","2017-01-17","нб"
"13221","2017-01-18","нб"
"13221","2017-01-19","нб"
"13221","2017-01-20","нб"
"13221","2017-01-21","нб"
"13221","2017-01-22","нб"
"13221","2017-01-23","нб"
"13221","2017-01-24","нб"
"13221","2017-01-25","нб"
"13221","2017-01-26","нб"
"13221","2017-01-27","нб"
"13221","2017-01-28","нб"
"13221","2017-01-29","нб"
"13221","2017-01-30","нб"
"13221","2017-01-31","нб"
"13221","2017-02-01","нб"
"13221","2017-02-02","нб"
"13221","2017-02-03","нб"
"13221","2017-02-04","нб"
"13221","2017-02-05","нб"
"13221","2017-02-06","нб"
"13221","2017-02-07","нб"
"13221","2017-02-08","нб"
"13221","2017-02-09","нб"
"13221","2017-02-10","нб"
"13221","2017-02-11","нб"
"13221","2017-02-12","нб"
"13221","2017-02-13","нб"
"13221","2017-02-14","нб"
"13221","2017-02-15","нб"
"13221","2017-02-16","нб"
"13221","2017-02-17","нб"
"13221","2017-02-18","нб"
"13221","2017-02-19","нб"
"13221","2017-02-20","нб"
"13221","2017-02-21","нб"
"13221","2017-02-22","нб"
"13221","2017-02-23","нб"
"13221","2017-02-24","нб"
"13221","2017-02-25","нб"
"13221","2017-02-26","нб"
"13221","2017-02-27","нб"
"13221","2017-02-28","нб"
"13221","2017-03-01","нб"
"13221","2017-03-02","нб"
"13221","2017-03-03","нб"
"13221","2017-03-04","нб"
"13221","2017-03-05","нб"
"13221","2017-03-06","нб"
"13221","2017-03-07","нб"
"13221","2017-03-08","нб"
"13221","2017-03-09","нб"
"13221","2017-03-10","нб"
"13221","2017-03-11","нб"
"13221","2017-03-12","нб"
"13221","2017-03-13","нб"
"13221","2017-03-14","нб"
"13221","2017-03-15","нб"
"13221","2017-03-16","нб"
"13221","2017-03-17","нб"
"13221","2017-03-18","нб"
"13221","2017-03-19","нб"
"13221","2017-03-20","нб"
"13221","2017-03-21","нб"
"13221","2017-03-22","нб"
"13221","2017-03-23","нб"
"13221","2017-03-24","нб"
"13221","2017-03-25","нб"
"13221","2017-03-26","нб"
"13221","2017-03-27","нб"
"13221","2017-03-28","нб"
"13221","2017-03-29","нб"
"13221","2017-03-30","26.8"
"13221","2017-03-31","32.1"
"13221","2017-04-01","30.2"
"13221","2017-04-02","30.2"
"13221","2017-04-03","37.4"
"13221","2017-04-04","45.5"
"13221","2017-04-05","48.4"
"13221","2017-04-06","48.4"
"13221","2017-04-07","42.7"
"13221","2017-04-08","25.6"
"13221","2017-04-09","23"
"13221","2017-04-10","38.7"
"13221","2017-04-11","189"
"13221","2017-04-12","303"
"13221","2017-04-13","251"
"13221","2017-04-14","203"
"13221","2017-04-15","134"
"13221","2017-04-16","110"
"13221","2017-04-17","89.8"
"13221","2017-04-18","82.9"
"13221","2017-04-19","75.1"
"13221","2017-04-20","65.1"
"13221","2017-04-21","59.5"
"13221","2017-04-22","50.9"
"13221","2017-04-23","41.8"
"13221","2017-04-24","35.5"
"13221","2017-04-25","34.6"
"13221","2017-04-26","35"
"13221","2017-04-27","34.2"
"13221","2017-04-28","32.6"
"13221","2017-04-29","30.9"
"13221","2017-04-30","29.3"
"13221","2017-05-01","26.5"
"13221","2017-05-02","25"
"13221","2017-05-03","24.2"
"13221","2017-05-04","24.2"
"13221","2017-05-05","23.8"
"13221","2017-05-06","23.8"
"13221","2017-05-07","23.4"
"13221","2017-05-08","23.4"
"13221","2017-05-09","23"
"13221","2017-05-10","23"
"13221","2017-05-11","23"
"13221","2017-05-12","22.6"
"13221","2017-05-13","22.6"
"13221","2017-05-14","22.2"
"13221","2017-05-15","22.2"
"13221","2017-05-16","22.2"
"13221","2017-05-17","21.8"
"13221","2017-05-18","21.8"
"13221","2017-05-19","21.4"
"13221","2017-05-20","19.7"
"13221","2017-05-21","18.9"
"13221","2017-05-22","18.1"
"13221","2017-05-23","17.4"
"13221","2017-05-24","16.6"
"13221","2017-05-25","15.8"
"13221","2017-05-26","15"
"13221","2017-05-27","14.2"
"13221","2017-05-28","13.4"
"13221","2017-05-29","12.7"
"13221","2017-05-30","11.9"
"13221","2017-05-31","11.1"
"13221","2017-06-01","10.3"
"13221","2017-06-02","9.52"
"13221","2017-06-03","8.74"
"13221","2017-06-04","7.95"
"13221","2017-06-05","7.17"
"13221","2017-06-06","6.39"
"13221","2017-06-07","5.6"
"13221","2017-06-08","4.82"
"13221","2017-06-09","4.03"
"13221","2017-06-10","3.25"
"13221","2017-06-11","2.94"
"13221","2017-06-12","2.63"
"13221","2017-06-13","2.32"
"13221","2017-06-14","2.01"
"13221","2017-06-15","1.7"
"13221","2017-06-16","1.39"
"13221","2017-06-17","1.08"
"13221","2017-06-18","0.77"
"13221","2017-06-19","0.46"
"13221","2017-06-20","0.15"
"13221","2017-06-21","0.14"
"13221","2017-06-22","0.14"
"13221","2017-06-23","0.13"
"13221","2017-06-24","0.12"
"13221","2017-06-25","0.12"
"13221","2017-06-26","0.11"
"13221","2017-06-27","0.11"
"13221","2017-06-28","0.1"
"13221","2017-06-29","0.093"
"13221","2017-06-30","0.087"
"13221","2017-07-01","0.084"
"13221","2017-07-02","0.08"
"13221","2017-07-03","0.077"
"13221","2017-07-04","0.073"
"13221","2017-07-05","0.07"
"13221","2017-07-06","0.066"
"13221","2017-07-07","0.063"
"13221","2017-07-08","0.059"
"13221","2017-07-09","0.056"
"13221","2017-07-10","0.053"
"13221","2017-07-11","0.049"
"13221","2017-07-12","0.046"
"13221","2017-07-13","0.042"
"13221","2017-07-14","0.039"
"13221","2017-07-15","0.035"
"13221","2017-07-16","0.032"
"13221","2017-07-17","нб"
"13221","2017-07-18","нб"
"13221","2017-07-19","нб"
"13221","2017-07-20","нб"
"13221","2017-07-21","нб"
"13221","2017-07-22","нб"
"13221","2017-07-23","нб"
"13221","2017-07-24","нб"
"13221","2017-07-25","нб"
"13221","2017-07-26","нб"
"13221","2017-07-27","нб"
"13221","2017-07-28","нб"
"13221","2017-07-29","нб"
"13221","2017-07-30","нб"
"13221","2017-07-31","нб"
"13221","2017-08-01","нб"
"13221","2017-08-02","нб"
"13221","2017-08-03","нб"
"13221","2017-08-04","нб"
"13221","2017-08-05","нб"
"13221","2017-08-06","нб"
"13221","2017-08-07","нб"
"13221","2017-08-08","нб"
"13221","2017-08-09","нб"
"13221","2017-08-10","нб"
"13221","2017-08-11","нб"
"13221","2017-08-12","нб"
"13221","2017-08-13","нб"
"13221","2017-08-14","нб"
"13221","2017-08-15","нб"
"13221","2017-08-16","нб"
"13221","2017-08-17","нб"
"13221","2017-08-18","нб"
"13221","2017-08-19","нб"
"13221","2017-08-20","нб"
"13221","2017-08-21","нб"
"13221","2017-08-22","нб"
"13221","2017-08-23","нб"
"13221","2017-08-24","нб"
"13221","2017-08-25","нб"
"13221","2017-08-26","нб"
"13221","2017-08-27","нб"
"13221","2017-08-28","нб"
"13221","2017-08-29","нб"
"13221","2017-08-30","нб"
"13221","2017-08-31","нб"
"13221","2017-09-01","нб"
"13221","2017-09-02","нб"
"13221","2017-09-03","нб"
"13221","2017-09-04","нб"
"13221","2017-09-05","нб"
"13221","2017-09-06","нб"
"13221","2017-09-07","нб"
"13221","2017-09-08","нб"
"13221","2017-09-09","нб"
"13221","2017-09-10","нб"
"13221","2017-09-11","нб"
"13221","2017-09-12","нб"
"13221","2017-09-13","нб"
"13221","2017-09-14","нб"
"13221","2017-09-15","нб"
"13221","2017-09-16","нб"
"13221","2017-09-17","нб"
"13221","2017-09-18","нб"
"13221","2017-09-19","нб"
"13221","2017-09-20","нб"
"13221","2017-09-21","нб"
"13221","2017-09-22","нб"
"13221","2017-09-23","нб"
"13221","2017-09-24","нб"
"13221","2017-09-25","нб"
"13221","2017-09-26","нб"
"13221","2017-09-27","нб"
"13221","2017-09-28","нб"
"13221","2017-09-29","нб"
"13221","2017-09-30","нб"
"13221","2017-10-01","нб"
"13221","2017-10-02","нб"
"13221","2017-10-03","нб"
"13221","2017-10-04","нб"
"13221","2017-10-05","нб"
"13221","2017-10-06","нб"
"13221","2017-10-07","нб"
"13221","2017-10-08","нб"
"13221","2017-10-09","нб"
"13221","2017-10-10","нб"
"13221","2017-10-11","нб"
"13221","2017-10-12","нб"
"13221","2017-10-13","нб"
"13221","2017-10-14","нб"
"13221","2017-10-15","нб"
"13221","2017-10-16","нб"
"13221","2017-10-17","нб"
"13221","2017-10-18","нб"
"13221","2017-10-19","нб"
"13221","2017-10-20","нб"
"13221","2017-10-21","нб"
"13221","2017-10-22","нб"
"13221","2017-10-23","нб"
"13221","2017-10-24","нб"
"13221","2017-10-25","нб"
"13221","2017-10-26","нб"
"13221","2017-10-27","нб"
"13221","2017-10-28","нб"
"13221","2017-10-29","нб"
"13221","2017-10-30","нб"
"13221","2017-10-31","нб"
"13221","2017-11-01","нб"
"13221","2017-11-02","нб"
"13221","2017-11-03","нб"
"13221","2017-11-04","нб"
"13221","2017-11-05","нб"
"13221","2017-11-06","нб"
"13221","2017-11-07","нб"
"13221","2017-11-08","нб"
"13221","2017-11-09","нб"
"13221","2017-11-10","нб"
"13221","2017-11-11","нб"
"13221","2017-11-12","нб"
"13221","2017-11-13","нб"
"13221","2017-11-14","нб"
"13221","2017-11-15","нб"
"13221","2017-11-16","нб"
"13221","2017-11-17","нб"
"13221","2017-11-18","нб"
"13221","2017-11-19","нб"
"13221","2017-11-20","нб"
"13221","2017-11-21","нб"
"13221","2017-11-22","нб"
"13221","2017-11-23","нб"
"13221","2017-11-24","нб"
"13221","2017-11-25","нб"
"13221","2017-11-26","нб"
"13221","2017-11-27","нб"
"13221","2017-11-28","нб"
"13221","2017-11-29","нб"
"13221","2017-11-30","нб"
"13221","2017-12-01","нб"
"13221","2017-12-02","нб"
"13221","2017-12-03","нб"
"13221","2017-12-04","нб"
"13221","2017-12-05","нб"
"13221","2017-12-06","нб"
"13221","2017-12-07","нб"
"13221","2017-12-08","нб"
"13221","2017-12-09","нб"
"13221","2017-12-10","нб"
"13221","2017-12-11","нб"
"13221","2017-12-12","нб"
"13221","2017-12-13","нб"
"13221","2017-12-14","нб"
"13221","2017-12-15","нб"
"13221","2017-12-16","нб"
"13221","2017-12-17","нб"
"13221","2017-12-18","нб"
"13221","2017-12-19","нб"
"13221","2017-12-20","нб"
"13221","2017-12-21","нб"
"13221","2017-12-22","нб"
"13221","2017-12-23","нб"
"13221","2017-12-24","нб"
"13221","2017-12-25","нб"
"13221","2017-12-26","нб"
"13221","2017-12-27","нб"
"13221","2017-12-28","нб"
"13221","2017-12-29","нб"
"13221","2017-12-30","нб"
"13221","2017-12-31","нб"
"13221","2018-01-01","нб"
"13221","2018-01-02","нб"
"13221","2018-01-03","нб"
"13221","2018-01-04","нб"
"13221","2018-01-05","нб"
"13221","2018-01-06","нб"
"13221","2018-01-07","нб"
"13221","2018-01-08","нб"
"13221","2018-01-09","нб"
"13221","2018-01-10","нб"
"13221","2018-01-11","нб"
"13221","2018-01-12","нб"
"13221","2018-01-13","нб"
"13221","2018-01-14","нб"
"13221","2018-01-15","нб"
"13221","2018-01-16","нб"
"13221","2018-01-17","нб"
"13221","2018-01-18","нб"
"13221","2018-01-19","нб"
"13221","2018-01-20","нб"
"13221","2018-01-21","нб"
"13221","2018-01-22","нб"
"13221","2018-01-23","нб"
"13221","2018-01-24","нб"
"13221","2018-01-25","нб"
"13221","2018-01-26","нб"
"13221","2018-01-27","нб"
"13221","2018-01-28","нб"
"13221","2018-01-29","нб"
"13221","2018-01-30","нб"
"13221","2018-01-31","нб"
"13221","2018-02-01","нб"
"13221","2018-02-02","нб"
"13221","2018-02-03","нб"
"13221","2018-02-04","нб"
"13221","2018-02-05","нб"
"13221","2018-02-06","нб"
"13221","2018-02-07","нб"
"13221","2018-02-08","нб"
"13221","2018-02-09","нб"
"13221","2018-02-10","нб"
"13221","2018-02-11","нб"
"13221","2018-02-12","нб"
"13221","2018-02-13","нб"
"13221","2018-02-14","нб"
"13221","2018-02-15","нб"
"13221","2018-02-16","нб"
"13221","2018-02-17","нб"
"13221","2018-02-18","нб"
"13221","2018-02-19","нб"
"13221","2018-02-20","нб"
"13221","2018-02-21","нб"
"13221","2018-02-22","нб"
"13221","2018-02-23","нб"
"13221","2018-02-24","нб"
"13221","2018-02-25","нб"
"13221","2018-02-26","нб"
"13221","2018-02-27","нб"
"13221","2018-02-28","нб"
"13221","2018-03-01","нб"
"13221","2018-03-02","нб"
"13221","2018-03-03","нб"
"13221","2018-03-04","нб"
"13221","2018-03-05","нб"
"13221","2018-03-06","нб"
"13221","2018-03-07","нб"
"13221","2018-03-08","нб"
"13221","2018-03-09","нб"
"13221","2018-03-10","нб"
"13221","2018-03-11","нб"
"13221","2018-03-12","нб"
"13221","2018-03-13","нб"
"13221","2018-03-14","нб"
"13221","2018-03-15","нб"
"13221","2018-03-16","нб"
"13221","2018-03-17","нб"
"13221","2018-03-18","нб"
"13221","2018-03-19","нб"
"13221","2018-03-20","нб"
"13221","2018-03-21","нб"
"13221","2018-03-22","нб"
"13221","2018-03-23","24.8"
"13221","2018-03-24","49.7"
"13221","2018-03-25","74.6"
"13221","2018-03-26","65.5"
"13221","2018-03-27","66"
"13221","2018-03-28","82.4"
"13221","2018-03-29","106"
"13221","2018-03-30","113"
"13221","2018-03-31","105"
"13221","2018-04-01","74.6"
"13221","2018-04-02","58"
"13221","2018-04-03","48.8"
"13221","2018-04-04","35.6"
"13221","2018-04-05","45.2"
"13221","2018-04-06","428"
"13221","2018-04-07","279"
"13221","2018-04-08","142"
"13221","2018-04-09","127"
"13221","2018-04-10","91.9"
"13221","2018-04-11","88.6"
"13221","2018-04-12","85.3"
"13221","2018-04-13","54.6"
"13221","2018-04-14","50"
"13221","2018-04-15","45.5"
"13221","2018-04-16","40.9"
"13221","2018-04-17","36"
"13221","2018-04-18","29.5"
"13221","2018-04-19","28.5"
"13221","2018-04-20","25"
"13221","2018-04-21","24.3"
"13221","2018-04-22","23.7"
"13221","2018-04-23","23"
"13221","2018-04-24","22.3"
"13221","2018-04-25","21.6"
"13221","2018-04-26","21"
"13221","2018-04-27","20.3"
"13221","2018-04-28","18.6"
"13221","2018-04-29","17"
"13221","2018-04-30","15.3"
"13221","2018-05-01","14.9"
"13221","2018-05-02","14.4"
"13221","2018-05-03","14"
"13221","2018-05-04","13.6"
"13221","2018-05-05","13"
"13221","2018-05-06","12.3"
"13221","2018-05-07","11.7"
"13221","2018-05-08","11"
"13221","2018-05-09","10.4"
"13221","2018-05-10","9.77"
"13221","2018-05-11","8.96"
"13221","2018-05-12","8.16"
"13221","2018-05-13","7.35"
"13221","2018-05-14","6.54"
"13221","2018-05-15","5.73"
"13221","2018-05-16","4.93"
"13221","2018-05-17","4.12"
"13221","2018-05-18","3.31"
"13221","2018-05-19","2.51"
"13221","2018-05-20","1.7"
"13221","2018-05-21","1.67"
"13221","2018-05-22","1.65"
"13221","2018-05-23","1.62"
"13221","2018-05-24","1.59"
"13221","2018-05-25","1.56"
"13221","2018-05-26","1.54"
"13221","2018-05-27","1.51"
"13221","2018-05-28","1.48"
"13221","2018-05-29","1.46"
"13221","2018-05-30","1.43"
"13221","2018-05-31","1.35"
"13221","2018-06-01","1.28"
"13221","2018-06-02","1.2"
"13221","2018-06-03","1.12"
"13221","2018-06-04","1.05"
"13221","2018-06-05","0.97"
"13221","2018-06-06","0.9"
"13221","2018-06-07","0.82"
"13221","2018-06-08","0.74"
"13221","2018-06-09","0.67"
"13221","2018-06-10","0.59"
"13221","2018-06-11","0.56"
"13221","2018-06-12","0.53"
"13221","2018-06-13","0.5"
"13221","2018-06-14","0.47"
"13221","2018-06-15","0.44"
"13221","2018-06-16","0.42"
"13221","2018-06-17","0.39"
"13221","2018-06-18","0.36"
"13221","2018-06-19","0.33"
"13221","2018-06-20","0.3"
"13221","2018-06-21","0.4"
"13221","2018-06-22","0.51"
"13221","2018-06-23","0.61"
"13221","2018-06-24","0.72"
"13221","2018-06-25","0.82"
"13221","2018-06-26","0.92"
"13221","2018-06-27","1.03"
"13221","2018-06-28","1.13"
"13221","2018-06-29","1.24"
"13221","2018-06-30","1.34"
"13221","2018-07-01","1.44"
"13221","2018-07-02","1.55"
"13221","2018-07-03","1.65"
"13221","2018-07-04","1.75"
"13221","2018-07-05","1.86"
"13221","2018-07-06","1.96"
"13221","2018-07-07","2.07"
"13221","2018-07-08","нб"
"13221","2018-07-09","нб"
"13221","2018-07-10","нб"
"13221","2018-07-11","нб"
"13221","2018-07-12","нб"
"13221","2018-07-13","нб"
"13221","2018-07-14","нб"
"13221","2018-07-15","нб"
"13221","2018-07-16","нб"
"13221","2018-07-17","нб"
"13221","2018-07-18","нб"
"13221","2018-07-19","нб"
"13221","2018-07-20","нб"
"13221","2018-07-21","нб"
"13221","2018-07-22","нб"
"13221","2018-07-23","нб"
"13221","2018-07-24","нб"
"13221","2018-07-25","нб"
"13221","2018-07-26","нб"
"13221","2018-07-27","нб"
"13221","2018-07-28","нб"
"13221","2018-07-29","нб"
"13221","2018-07-30","нб"
"13221","2018-07-31","нб"
"13221","2018-08-01","нб"
"13221","2018-08-02","нб"
"13221","2018-08-03","нб"
"13221","2018-08-04","нб"
"13221","2018-08-05","нб"
"13221","2018-08-06","нб"
"13221","2018-08-07","нб"
"13221","2018-08-08","нб"
"13221","2018-08-09","нб"
"13221","2018-08-10","нб"
"13221","2018-08-11","нб"
"13221","2018-08-12","нб"
"13221","2018-08-13","нб"
"13221","2018-08-14","нб"
"13221","2018-08-15","нб"
"13221","2018-08-16","нб"
"13221","2018-08-17","нб"
"13221","2018-08-18","нб"
"13221","2018-08-19","нб"
"13221","2018-08-20","нб"
"13221","2018-08-21","нб"
"13221","2018-08-22","нб"
"13221","2018-08-23","нб"
"13221","2018-08-24","нб"
"13221","2018-08-25","нб"
"13221","2018-08-26","нб"
"13221","2018-08-27","нб"
"13221","2018-08-28","нб"
"13221","2018-08-29","нб"
"13221","2018-08-30","нб"
"13221","2018-08-31","нб"
"13221","2018-09-01","нб"
"13221","2018-09-02","нб"
"13221","2018-09-03","нб"
"13221","2018-09-04","нб"
"13221","2018-09-05","нб"
"13221","2018-09-06","нб"
"13221","2018-09-07","нб"
"13221","2018-09-08","нб"
"13221","2018-09-09","нб"
"13221","2018-09-10","нб"
"13221","2018-09-11","нб"
"13221","2018-09-12","нб"
"13221","2018-09-13","нб"
"13221","2018-09-14","нб"
"13221","2018-09-15","нб"
"13221","2018-09-16","нб"
"13221","2018-09-17","нб"
"13221","2018-09-18","нб"
"13221","2018-09-19","нб"
"13221","2018-09-20","нб"
"13221","2018-09-21","нб"
"13221","2018-09-22","нб"
"13221","2018-09-23","нб"
"13221","2018-09-24","нб"
"13221","2018-09-25","нб"
"13221","2018-09-26","нб"
"13221","2018-09-27","нб"
"13221","2018-09-28","нб"
"13221","2018-09-29","нб"
"13221","2018-09-30","нб"
"13221","2018-10-01","нб"
"13221","2018-10-02","нб"
"13221","2018-10-03","нб"
"13221","2018-10-04","нб"
"13221","2018-10-05","нб"
"13221","2018-10-06","нб"
"13221","2018-10-07","нб"
"13221","2018-10-08","нб"
"13221","2018-10-09","нб"
"13221","2018-10-10","нб"
"13221","2018-10-11","нб"
"13221","2018-10-12","нб"
"13221","2018-10-13","нб"
"13221","2018-10-14","нб"
"13221","2018-10-15","нб"
"13221","2018-10-16","нб"
"13221","2018-10-17","нб"
"13221","2018-10-18","нб"
"13221","2018-10-19","нб"
"13221","2018-10-20","нб"
"13221","2018-10-21","нб"
"13221","2018-10-22","нб"
"13221","2018-10-23","нб"
"13221","2018-10-24","нб"
"13221","2018-10-25","нб"
"13221","2018-10-26","нб"
"13221","2018-10-27","нб"
"13221","2018-10-28","нб"
"13221","2018-10-29","нб"
"13221","2018-10-30","нб"
"13221","2018-10-31","нб"
"13221","2018-11-01","нб"
"13221","2018-11-02","нб"
"13221","2018-11-03","нб"
"13221","2018-11-04","нб"
"13221","2018-11-05","нб"
"13221","2018-11-06","нб"
"13221","2018-11-07","нб"
"13221","2018-11-08","нб"
"13221","2018-11-09","нб"
"13221","2018-11-10","нб"
"13221","2018-11-11","нб"
"13221","2018-11-12","нб"
"13221","2018-11-13","нб"
"13221","2018-11-14","нб"
"13221","2018-11-15","нб"
"13221","2018-11-16","нб"
"13221","2018-11-17","нб"
"13221","2018-11-18","нб"
"13221","2018-11-19","нб"
"13221","2018-11-20","нб"
"13221","2018-11-21","нб"
"13221","2018-11-22","нб"
"13221","2018-11-23","нб"
"13221","2018-11-24","нб"
"13221","2018-11-25","нб"
"13221","2018-11-26","нб"
"13221","2018-11-27","нб"
"13221","2018-11-28","нб"
"13221","2018-11-29","нб"
"13221","2018-11-30","нб"
"13221","2018-12-01","нб"
"13221","2018-12-02","нб"
"13221","2018-12-03","нб"
"13221","2018-12-04","нб"
"13221","2018-12-05","нб"
"13221","2018-12-06","нб"
"13221","2018-12-07","нб"
"13221","2018-12-08","нб"
"13221","2018-12-09","нб"
"13221","2018-12-10","нб"
"13221","2018-12-11","нб"
"13221","2018-12-12","нб"
"13221","2018-12-13","нб"
"13221","2018-12-14","нб"
"13221","2018-12-15","нб"
"13221","2018-12-16","нб"
"13221","2018-12-17","нб"
"13221","2018-12-18","нб"
"13221","2018-12-19","нб"
"13221","2018-12-20","нб"
